order_item_id,order_id,product_id,quantity,unit_price,total_price
789,417,60,1,1660.39,1660.39
790,417,35,3,4829.88,14489.64
791,418,94,2,2828.32,5656.64
792,419,72,4,1033.64,4134.56
793,420,43,4,220.22,880.88
794,420,22,2,740.49,1480.98
795,421,3,4,3673.37,14693.48
796,421,71,1,3872.61,3872.61
797,421,67,4,747.57,2990.28
798,422,87,1,3661.55,3661.55
799,423,51,3,4849.44,14548.32
800,423,26,5,3936.62,19683.1
801,423,97,5,2637.53,13187.65
802,424,75,2,3548.94,7097.88
803,425,71,4,3872.61,15490.44
804,426,99,3,175.82,527.46
805,427,30,5,279.93,1399.65
806,428,77,3,3867.79,11603.37
807,429,8,4,4337.57,17350.28
808,430,98,2,2166.33,4332.66
809,431,63,5,4152.25,20761.25
810,432,19,3,2188.13,6564.39
811,432,82,4,3135.33,12541.32
812,433,95,4,3866.29,15465.16
813,434,14,3,1101.08,3303.24
814,434,30,4,279.93,1119.72
815,434,94,4,2828.32,11313.28
816,434,88,3,3205.91,9617.73
817,435,5,5,822.29,4111.45
818,435,59,1,273.88,273.88
819,436,16,1,957.85,957.85
820,437,17,1,1556.0,1556.0
821,437,41,4,654.09,2616.36
822,437,70,5,4935.09,24675.45
823,437,46,2,3329.49,6658.98
824,437,49,2,2756.22,5512.44
825,438,49,3,2756.22,8268.66
826,438,55,3,3009.6,9028.8
827,438,37,5,1557.84,7789.2
828,439,46,3,3329.49,9988.47
829,439,27,1,1038.39,1038.39
830,440,34,4,4746.98,18987.92
831,440,52,2,3886.91,7773.82
832,441,50,1,965.03,965.03
833,442,5,3,822.29,2466.87
834,442,56,1,4613.28,4613.28
835,442,17,2,1556.0,3112.0
836,442,75,3,3548.94,10646.82
837,443,83,2,1687.95,3375.9
838,443,97,3,2637.53,7912.59
839,444,29,5,2982.45,14912.25
840,445,51,2,4849.44,9698.88
841,445,1,1,1903.97,1903.97
842,445,14,1,1101.08,1101.08
843,445,49,1,2756.22,2756.22
844,445,95,4,3866.29,15465.16
845,446,86,5,1659.66,8298.3
846,447,99,1,175.82,175.82
847,447,3,5,3673.37,18366.85
848,447,96,2,2494.29,4988.58
849,447,93,4,3815.89,15263.56
850,447,23,2,1496.12,2992.24
851,448,26,3,3936.62,11809.86
852,448,2,3,4756.04,14268.12
853,448,75,5,3548.94,17744.7
854,449,95,4,3866.29,15465.16
855,449,28,5,2595.46,12977.3
856,449,80,3,623.55,1870.65
857,449,39,4,3436.95,13747.8
858,449,6,1,822.17,822.17
859,450,5,5,822.29,4111.45
860,451,5,3,822.29,2466.87
861,451,25,2,2307.55,4615.1
862,451,2,3,4756.04,14268.12
863,452,18,4,2647.54,10590.16
864,452,84,3,364.61,1093.83
865,453,64,2,1815.93,3631.86
866,454,90,1,2387.46,2387.46
867,454,50,1,965.03,965.03
868,454,51,1,4849.44,4849.44
869,455,97,4,2637.53,10550.12
870,455,40,5,2228.75,11143.75
871,455,96,4,2494.29,9977.16
872,456,46,4,3329.49,13317.96
873,456,49,2,2756.22,5512.44
874,457,82,2,3135.33,6270.66
875,458,54,2,4479.4,8958.8
876,458,29,4,2982.45,11929.8
877,459,83,1,1687.95,1687.95
878,460,95,2,3866.29,7732.58
879,461,78,1,416.52,416.52
880,462,49,2,2756.22,5512.44
881,462,47,3,1592.97,4778.91
882,463,24,4,1863.49,7453.96
883,463,82,4,3135.33,12541.32
884,463,63,5,4152.25,20761.25
885,463,84,1,364.61,364.61
886,463,67,2,747.57,1495.14
887,464,34,1,4746.98,4746.98
888,465,39,3,3436.95,10310.85
889,466,68,1,4020.88,4020.88
890,467,45,4,1330.96,5323.84
891,467,54,4,4479.4,17917.6
892,468,20,1,1491.58,1491.58
893,468,83,1,1687.95,1687.95
894,469,62,1,1393.18,1393.18
895,470,58,1,1020.12,1020.12
896,470,31,1,3057.35,3057.35
897,471,34,1,4746.98,4746.98
898,472,86,5,1659.66,8298.3
899,473,73,3,77.33,231.99
900,473,87,4,3661.55,14646.2
901,473,56,4,4613.28,18453.12
902,473,40,3,2228.75,6686.25
903,473,5,5,822.29,4111.45
904,474,20,3,1491.58,4474.74
905,475,53,3,4700.52,14101.56
906,475,32,3,894.09,2682.27
907,476,32,3,894.09,2682.27
908,476,55,4,3009.6,12038.4
909,476,57,4,488.04,1952.16
910,477,47,3,1592.97,4778.91
911,477,21,3,3078.67,9236.01
912,478,32,1,894.09,894.09
913,478,1,4,1903.97,7615.88
914,478,11,4,151.89,607.56
915,479,36,2,4051.57,8103.14
916,479,96,1,2494.29,2494.29
917,480,26,5,3936.62,19683.1
918,480,69,3,419.03,1257.09
919,481,24,2,1863.49,3726.98
920,481,56,3,4613.28,13839.84
921,481,71,4,3872.61,15490.44
922,481,94,5,2828.32,14141.6
923,481,79,4,1824.41,7297.64
924,482,37,2,1557.84,3115.68
925,482,94,1,2828.32,2828.32
926,483,22,3,740.49,2221.47
927,483,35,1,4829.88,4829.88
928,483,30,3,279.93,839.79
929,483,34,1,4746.98,4746.98
930,483,44,3,4551.14,13653.42
931,484,100,2,584.06,1168.12
932,484,31,5,3057.35,15286.75
933,485,73,5,77.33,386.65
934,486,57,3,488.04,1464.12
935,486,84,4,364.61,1458.44
936,486,34,4,4746.98,18987.92
937,487,25,1,2307.55,2307.55
938,487,100,4,584.06,2336.24
939,487,62,3,1393.18,4179.54
940,487,94,5,2828.32,14141.6
941,487,77,2,3867.79,7735.58
942,488,47,5,1592.97,7964.85
943,488,68,5,4020.88,20104.4
944,489,68,5,4020.88,20104.4
945,489,92,1,3580.56,3580.56
946,489,34,2,4746.98,9493.96
947,490,57,1,488.04,488.04
948,491,83,5,1687.95,8439.75
949,492,46,4,3329.49,13317.96
950,492,84,2,364.61,729.22
951,492,28,4,2595.46,10381.84
952,492,26,1,3936.62,3936.62
953,492,36,4,4051.57,16206.28
954,493,68,2,4020.88,8041.76
955,493,69,2,419.03,838.06
956,494,33,1,372.01,372.01
957,495,81,1,4322.36,4322.36
958,496,93,3,3815.89,11447.67
959,497,27,3,1038.39,3115.17
960,497,96,2,2494.29,4988.58
961,497,54,3,4479.4,13438.2
962,497,20,4,1491.58,5966.32
963,498,11,1,151.89,151.89
964,498,3,2,3673.37,7346.74
965,498,98,5,2166.33,10831.65
966,498,84,4,364.61,1458.44
967,498,93,1,3815.89,3815.89
968,499,53,3,4700.52,14101.56
969,499,88,2,3205.91,6411.82
970,499,54,5,4479.4,22397.0
971,500,61,5,1973.95,9869.75
972,500,6,1,822.17,822.17
973,500,49,3,2756.22,8268.66
974,501,4,4,3013.36,12053.44
975,502,8,5,4337.57,21687.85
976,502,30,4,279.93,1119.72
977,503,15,2,950.03,1900.06
978,503,77,3,3867.79,11603.37
979,503,65,1,1440.63,1440.63
980,504,57,1,488.04,488.04
981,505,54,5,4479.4,22397.0
982,506,37,1,1557.84,1557.84
983,506,26,5,3936.62,19683.1
984,506,11,3,151.89,455.67
985,506,29,2,2982.45,5964.9
986,507,76,4,3658.59,14634.36
987,507,46,5,3329.49,16647.45
988,507,73,1,77.33,77.33
989,508,35,5,4829.88,24149.4
990,509,95,4,3866.29,15465.16
991,509,27,4,1038.39,4153.56
992,510,67,3,747.57,2242.71
993,511,59,2,273.88,547.76
994,511,47,5,1592.97,7964.85
995,511,9,5,3025.52,15127.6
996,512,27,1,1038.39,1038.39
997,512,46,4,3329.49,13317.96
998,513,75,4,3548.94,14195.76
999,514,18,3,2647.54,7942.62
1000,515,100,4,584.06,2336.24
1001,515,38,4,533.48,2133.92
1002,515,27,2,1038.39,2076.78
1003,516,88,2,3205.91,6411.82
1004,516,50,1,965.03,965.03
1005,517,41,3,654.09,1962.27
1006,517,74,5,4086.53,20432.65
1007,518,93,1,3815.89,3815.89
1008,518,66,3,2736.35,8209.05
1009,518,69,5,419.03,2095.15
1010,518,48,4,2624.34,10497.36
1011,518,86,2,1659.66,3319.32
1012,519,11,4,151.89,607.56
1013,520,2,3,4756.04,14268.12
1014,521,40,2,2228.75,4457.5
1015,522,44,2,4551.14,9102.28
1016,522,74,1,4086.53,4086.53
1017,522,32,2,894.09,1788.18
1018,523,39,4,3436.95,13747.8
1019,523,20,3,1491.58,4474.74
1020,523,57,2,488.04,976.08
1021,524,6,5,822.17,4110.85
1022,524,54,4,4479.4,17917.6
1023,524,72,3,1033.64,3100.92
1024,524,65,4,1440.63,5762.52
1025,524,58,4,1020.12,4080.48
1026,525,100,4,584.06,2336.24
1027,525,10,4,3554.96,14219.84
1028,525,56,1,4613.28,4613.28
1029,525,71,5,3872.61,19363.05
1030,525,3,3,3673.37,11020.11
1031,526,79,2,1824.41,3648.82
1032,527,27,5,1038.39,5191.95
1033,527,30,4,279.93,1119.72
1034,528,71,3,3872.61,11617.83
1035,529,28,5,2595.46,12977.3
1036,529,45,1,1330.96,1330.96
1037,529,2,3,4756.04,14268.12
1038,530,34,2,4746.98,9493.96
1039,531,64,4,1815.93,7263.72
1040,531,62,4,1393.18,5572.72
1041,532,22,2,740.49,1480.98
1042,533,20,2,1491.58,2983.16
1043,534,78,1,416.52,416.52
1044,534,30,3,279.93,839.79
1045,535,12,5,4851.05,24255.25
1046,535,32,1,894.09,894.09
1047,536,50,2,965.03,1930.06
1048,536,15,4,950.03,3800.12
1049,537,91,4,641.99,2567.96
1050,537,32,2,894.09,1788.18
1051,537,96,1,2494.29,2494.29
1052,537,94,1,2828.32,2828.32
1053,537,17,3,1556.0,4668.0
1054,538,13,2,4170.59,8341.18
1055,538,69,1,419.03,419.03
1056,538,45,1,1330.96,1330.96
1057,538,84,5,364.61,1823.05
1058,538,94,3,2828.32,8484.96
1059,539,99,2,175.82,351.64
1060,539,45,4,1330.96,5323.84
1061,540,4,1,3013.36,3013.36
1062,541,1,4,1903.97,7615.88
1063,542,27,5,1038.39,5191.95
1064,543,61,4,1973.95,7895.8
1065,543,86,1,1659.66,1659.66
1066,543,88,4,3205.91,12823.64
1067,543,83,4,1687.95,6751.8
1068,543,47,3,1592.97,4778.91
1069,544,66,4,2736.35,10945.4
1070,544,100,3,584.06,1752.18
1071,545,72,1,1033.64,1033.64
1072,546,46,4,3329.49,13317.96
1073,547,38,5,533.48,2667.4
1074,547,22,2,740.49,1480.98
1075,548,61,5,1973.95,9869.75
1076,549,41,4,654.09,2616.36
1077,549,95,3,3866.29,11598.87
1078,549,70,1,4935.09,4935.09
1079,549,33,5,372.01,1860.05
1080,549,62,2,1393.18,2786.36
1081,550,1,4,1903.97,7615.88
1082,551,95,2,3866.29,7732.58
1083,552,63,1,4152.25,4152.25
1084,553,24,5,1863.49,9317.45
1085,553,98,2,2166.33,4332.66
1086,554,90,1,2387.46,2387.46
1087,555,81,5,4322.36,21611.8
1088,556,18,5,2647.54,13237.7
1089,556,37,4,1557.84,6231.36
1090,556,33,1,372.01,372.01
1091,557,39,5,3436.95,17184.75
1092,557,22,5,740.49,3702.45
1093,558,74,1,4086.53,4086.53
1094,558,82,2,3135.33,6270.66
1095,559,82,1,3135.33,3135.33
1096,559,50,2,965.03,1930.06
1097,559,38,5,533.48,2667.4
1098,559,64,2,1815.93,3631.86
1099,559,51,1,4849.44,4849.44
1100,560,63,3,4152.25,12456.75
1101,560,29,1,2982.45,2982.45
1102,561,93,5,3815.89,19079.45
1103,562,89,2,4441.7,8883.4
1104,563,86,3,1659.66,4978.98
1105,564,57,1,488.04,488.04
1106,564,1,1,1903.97,1903.97
1107,564,30,1,279.93,279.93
1108,565,83,3,1687.95,5063.85
1109,565,86,5,1659.66,8298.3
1110,566,69,1,419.03,419.03
1111,567,7,1,337.51,337.51
1112,568,61,5,1973.95,9869.75
1113,568,86,3,1659.66,4978.98
1114,568,21,5,3078.67,15393.35
1115,568,31,4,3057.35,12229.4
1116,569,87,4,3661.55,14646.2
1117,570,74,5,4086.53,20432.65
1118,570,46,3,3329.49,9988.47
1119,571,14,5,1101.08,5505.4
1120,571,49,2,2756.22,5512.44
1121,572,4,1,3013.36,3013.36
1122,572,17,2,1556.0,3112.0
1123,573,45,2,1330.96,2661.92
1124,574,15,2,950.03,1900.06
1125,575,70,5,4935.09,24675.45
1126,575,95,5,3866.29,19331.45
1127,575,62,2,1393.18,2786.36
1128,575,35,5,4829.88,24149.4
1129,575,73,3,77.33,231.99
1130,576,79,5,1824.41,9122.05
1131,577,49,5,2756.22,13781.1
1132,578,33,4,372.01,1488.04
1133,579,55,2,3009.6,6019.2
1134,579,35,4,4829.88,19319.52
1135,580,48,3,2624.34,7873.02
1136,581,63,2,4152.25,8304.5
1137,581,47,5,1592.97,7964.85
1138,582,8,3,4337.57,13012.71
1139,583,3,2,3673.37,7346.74
1140,583,69,3,419.03,1257.09
1141,583,86,5,1659.66,8298.3
1142,583,92,5,3580.56,17902.8
1143,583,49,5,2756.22,13781.1
1144,584,44,2,4551.14,9102.28
1145,585,16,4,957.85,3831.4
1146,586,96,5,2494.29,12471.45
1147,587,99,3,175.82,527.46
1148,588,14,1,1101.08,1101.08
1149,589,37,4,1557.84,6231.36
1150,589,20,1,1491.58,1491.58
1151,590,46,1,3329.49,3329.49
1152,591,48,3,2624.34,7873.02
1153,592,85,2,1589.36,3178.72
1154,592,40,2,2228.75,4457.5
1155,592,98,3,2166.33,6498.99
1156,593,66,4,2736.35,10945.4
1157,594,14,2,1101.08,2202.16
1158,594,69,4,419.03,1676.12
1159,594,31,1,3057.35,3057.35
1160,594,63,1,4152.25,4152.25
1161,594,17,2,1556.0,3112.0
1162,595,60,3,1660.39,4981.17
1163,595,48,5,2624.34,13121.7
1164,596,95,4,3866.29,15465.16
1165,596,75,1,3548.94,3548.94
1166,596,81,5,4322.36,21611.8
1167,597,14,5,1101.08,5505.4
1168,598,97,5,2637.53,13187.65
1169,598,92,3,3580.56,10741.68
1170,598,80,5,623.55,3117.75
1171,599,14,1,1101.08,1101.08
1172,600,68,4,4020.88,16083.52
1173,601,3,5,3673.37,18366.85
1174,602,8,4,4337.57,17350.28
1175,602,78,4,416.52,1666.08
1176,603,43,3,220.22,660.66
1177,603,76,1,3658.59,3658.59
1178,604,20,2,1491.58,2983.16
1179,604,84,2,364.61,729.22
1180,605,33,5,372.01,1860.05
1181,606,95,1,3866.29,3866.29
1182,606,57,3,488.04,1464.12
1183,607,58,2,1020.12,2040.24
1184,607,51,5,4849.44,24247.2
1185,608,38,4,533.48,2133.92
1186,609,4,3,3013.36,9040.08
1187,610,59,5,273.88,1369.4
1188,610,46,3,3329.49,9988.47
1189,610,8,3,4337.57,13012.71
1190,611,39,5,3436.95,17184.75
1191,611,4,2,3013.36,6026.72
1192,611,31,3,3057.35,9172.05
1193,611,65,1,1440.63,1440.63
1194,611,42,3,2501.13,7503.39
1195,612,58,3,1020.12,3060.36
1196,613,20,1,1491.58,1491.58
1197,613,57,1,488.04,488.04
1198,613,92,2,3580.56,7161.12
1199,614,92,2,3580.56,7161.12
1200,614,74,5,4086.53,20432.65
1201,614,69,1,419.03,419.03
1202,614,30,1,279.93,279.93
1203,615,22,5,740.49,3702.45
1204,615,11,4,151.89,607.56
1205,616,46,1,3329.49,3329.49
1206,616,21,4,3078.67,12314.68
1207,616,69,5,419.03,2095.15
1208,617,42,2,2501.13,5002.26
1209,617,6,4,822.17,3288.68
1210,617,99,4,175.82,703.28
1211,617,25,5,2307.55,11537.75
1212,618,57,5,488.04,2440.2
1213,618,23,1,1496.12,1496.12
1214,619,96,5,2494.29,12471.45
1215,620,35,1,4829.88,4829.88
1216,621,22,5,740.49,3702.45
1217,621,85,3,1589.36,4768.08
1218,622,49,5,2756.22,13781.1
1219,623,87,1,3661.55,3661.55
1220,623,26,5,3936.62,19683.1
1221,624,35,2,4829.88,9659.76
1222,625,45,5,1330.96,6654.8
1223,625,79,2,1824.41,3648.82
1224,626,73,3,77.33,231.99
1225,627,32,5,894.09,4470.45
1226,627,28,3,2595.46,7786.38
1227,627,31,1,3057.35,3057.35
1228,628,45,4,1330.96,5323.84
1229,629,23,1,1496.12,1496.12
1230,630,67,2,747.57,1495.14
1231,631,74,1,4086.53,4086.53
1232,631,84,3,364.61,1093.83
1233,631,10,3,3554.96,10664.88
1234,632,59,3,273.88,821.64
1235,633,59,5,273.88,1369.4
1236,634,71,3,3872.61,11617.83
1237,635,76,5,3658.59,18292.95
1238,635,44,1,4551.14,4551.14
1239,635,33,4,372.01,1488.04
1240,635,58,5,1020.12,5100.6
1241,636,97,1,2637.53,2637.53
1242,636,94,3,2828.32,8484.96
1243,636,74,1,4086.53,4086.53
1244,637,68,3,4020.88,12062.64
1245,637,10,3,3554.96,10664.88
1246,638,35,1,4829.88,4829.88
1247,639,18,2,2647.54,5295.08
1248,640,21,1,3078.67,3078.67
1249,641,4,4,3013.36,12053.44
1250,642,39,5,3436.95,17184.75
1251,643,96,2,2494.29,4988.58
1252,643,1,4,1903.97,7615.88
1253,644,27,4,1038.39,4153.56
1254,645,67,3,747.57,2242.71
1255,646,44,4,4551.14,18204.56
1256,647,16,3,957.85,2873.55
1257,648,11,2,151.89,303.78
1258,649,40,3,2228.75,6686.25
1259,649,4,1,3013.36,3013.36
1260,650,33,4,372.01,1488.04
1261,650,65,2,1440.63,2881.26
1262,650,57,2,488.04,976.08
1263,650,56,3,4613.28,13839.84
1264,650,68,4,4020.88,16083.52
1265,651,95,2,3866.29,7732.58
1266,652,60,3,1660.39,4981.17
1267,653,72,4,1033.64,4134.56
1268,654,90,3,2387.46,7162.38
1269,655,62,2,1393.18,2786.36
1270,655,48,2,2624.34,5248.68
1271,655,55,4,3009.6,12038.4
1272,655,74,3,4086.53,12259.59
1273,656,64,4,1815.93,7263.72
1274,657,57,2,488.04,976.08
1275,657,85,3,1589.36,4768.08
1276,658,31,4,3057.35,12229.4
1277,658,52,5,3886.91,19434.55
1278,658,81,4,4322.36,17289.44
1279,659,59,1,273.88,273.88
1280,660,31,2,3057.35,6114.7
1281,660,23,2,1496.12,2992.24
1282,660,51,3,4849.44,14548.32
1283,661,25,2,2307.55,4615.1
1284,661,5,1,822.29,822.29
1285,662,59,3,273.88,821.64
1286,662,76,4,3658.59,14634.36
1287,663,20,1,1491.58,1491.58
1288,663,79,4,1824.41,7297.64
1289,663,63,4,4152.25,16609.0
1290,663,50,3,965.03,2895.09
1291,663,9,3,3025.52,9076.56
1292,664,17,4,1556.0,6224.0
1293,665,15,2,950.03,1900.06
1294,666,90,2,2387.46,4774.92
1295,666,75,2,3548.94,7097.88
1296,667,56,1,4613.28,4613.28
1297,668,80,2,623.55,1247.1
1298,668,28,4,2595.46,10381.84
1299,668,24,2,1863.49,3726.98
1300,669,24,1,1863.49,1863.49
1301,670,7,5,337.51,1687.55
1302,670,73,5,77.33,386.65
1303,671,9,5,3025.52,15127.6
1304,672,40,2,2228.75,4457.5
1305,672,79,2,1824.41,3648.82
1306,673,33,4,372.01,1488.04
1307,674,91,2,641.99,1283.98
1308,675,79,4,1824.41,7297.64
1309,675,29,1,2982.45,2982.45
1310,675,33,5,372.01,1860.05
1311,675,90,2,2387.46,4774.92
1312,676,23,1,1496.12,1496.12
1313,677,34,5,4746.98,23734.9
1314,678,84,2,364.61,729.22
1315,679,34,4,4746.98,18987.92
1316,680,90,5,2387.46,11937.3
1317,681,32,1,894.09,894.09
1318,682,73,3,77.33,231.99
1319,683,78,3,416.52,1249.56
1320,684,93,2,3815.89,7631.78
1321,684,79,3,1824.41,5473.23
1322,685,92,2,3580.56,7161.12
1323,685,11,1,151.89,151.89
1324,685,50,1,965.03,965.03
1325,685,44,1,4551.14,4551.14
1326,686,38,3,533.48,1600.44
1327,686,10,2,3554.96,7109.92
1328,687,46,3,3329.49,9988.47
1329,688,15,1,950.03,950.03
1330,688,63,4,4152.25,16609.0
1331,688,44,2,4551.14,9102.28
1332,688,60,3,1660.39,4981.17
1333,689,53,3,4700.52,14101.56
1334,689,36,3,4051.57,12154.71
1335,689,32,3,894.09,2682.27
1336,689,72,1,1033.64,1033.64
1337,690,81,1,4322.36,4322.36
1338,691,93,2,3815.89,7631.78
1339,691,29,3,2982.45,8947.35
1340,692,28,3,2595.46,7786.38
1341,693,32,5,894.09,4470.45
1342,693,76,5,3658.59,18292.95
1343,694,94,2,2828.32,5656.64
1344,694,53,3,4700.52,14101.56
1345,695,51,4,4849.44,19397.76
1346,696,53,1,4700.52,4700.52
1347,697,67,5,747.57,3737.85
1348,698,77,5,3867.79,19338.95
1349,699,99,2,175.82,351.64
1350,699,58,2,1020.12,2040.24
1351,699,43,4,220.22,880.88
1352,699,57,1,488.04,488.04
1353,699,23,1,1496.12,1496.12
1354,700,41,5,654.09,3270.45
1355,700,42,3,2501.13,7503.39
1356,700,80,3,623.55,1870.65
1357,700,55,4,3009.6,12038.4
1358,701,56,2,4613.28,9226.56
1359,701,4,5,3013.36,15066.8
1360,701,86,2,1659.66,3319.32
1361,701,17,1,1556.0,1556.0
1362,701,73,2,77.33,154.66
1363,702,31,5,3057.35,15286.75
1364,703,2,5,4756.04,23780.2
1365,703,15,3,950.03,2850.09
1366,704,12,4,4851.05,19404.2
1367,704,25,1,2307.55,2307.55
1368,704,13,4,4170.59,16682.36
1369,704,20,1,1491.58,1491.58
1370,705,41,5,654.09,3270.45
1371,706,91,5,641.99,3209.95
1372,706,67,1,747.57,747.57
1373,706,96,2,2494.29,4988.58
1374,706,65,5,1440.63,7203.15
1375,707,59,2,273.88,547.76
1376,708,58,5,1020.12,5100.6
1377,709,77,2,3867.79,7735.58
1378,710,73,4,77.33,309.32
1379,710,93,4,3815.89,15263.56
1380,711,43,5,220.22,1101.1
1381,711,40,1,2228.75,2228.75
1382,712,19,5,2188.13,10940.65
1383,713,19,4,2188.13,8752.52
1384,714,11,3,151.89,455.67
1385,715,68,1,4020.88,4020.88
1386,716,25,2,2307.55,4615.1
1387,717,22,1,740.49,740.49
1388,717,73,5,77.33,386.65
1389,718,45,5,1330.96,6654.8
1390,719,89,2,4441.7,8883.4
1391,720,13,3,4170.59,12511.77
1392,721,5,2,822.29,1644.58
1393,721,92,2,3580.56,7161.12
1394,722,85,2,1589.36,3178.72
1395,723,95,2,3866.29,7732.58
1396,724,1,3,1903.97,5711.91
1397,724,16,2,957.85,1915.7
1398,724,58,3,1020.12,3060.36
1399,724,41,1,654.09,654.09
1400,725,92,2,3580.56,7161.12
1401,725,81,2,4322.36,8644.72
1402,726,41,1,654.09,654.09
1403,726,85,3,1589.36,4768.08
1404,727,5,3,822.29,2466.87
1405,727,77,3,3867.79,11603.37
1406,728,56,5,4613.28,23066.4
1407,729,45,2,1330.96,2661.92
1408,730,20,5,1491.58,7457.9
1409,731,95,1,3866.29,3866.29
1410,732,56,1,4613.28,4613.28
1411,732,51,3,4849.44,14548.32
1412,733,46,3,3329.49,9988.47
1413,734,41,1,654.09,654.09
1414,735,93,5,3815.89,19079.45
1415,735,53,1,4700.52,4700.52
1416,736,66,4,2736.35,10945.4
1417,736,68,3,4020.88,12062.64
1418,737,6,5,822.17,4110.85
1419,737,88,5,3205.91,16029.55
1420,737,25,2,2307.55,4615.1
1421,737,37,4,1557.84,6231.36
1422,738,75,3,3548.94,10646.82
1423,739,43,4,220.22,880.88
1424,740,61,2,1973.95,3947.9
1425,741,42,4,2501.13,10004.52
1426,741,26,3,3936.62,11809.86
1427,742,70,4,4935.09,19740.36
1428,743,51,2,4849.44,9698.88
1429,744,17,2,1556.0,3112.0
1430,745,3,4,3673.37,14693.48
1431,746,96,2,2494.29,4988.58
1432,746,85,3,1589.36,4768.08
1433,746,33,1,372.01,372.01
1434,746,70,3,4935.09,14805.27
1435,747,68,2,4020.88,8041.76
1436,748,23,5,1496.12,7480.6
1437,748,54,2,4479.4,8958.8
1438,748,88,1,3205.91,3205.91
1439,749,28,4,2595.46,10381.84
1440,750,58,4,1020.12,4080.48
1441,751,36,5,4051.57,20257.85
1442,752,70,1,4935.09,4935.09
1443,753,9,4,3025.52,12102.08
1444,753,100,4,584.06,2336.24
1445,754,16,1,957.85,957.85
1446,755,88,1,3205.91,3205.91
1447,755,83,2,1687.95,3375.9
1448,755,95,2,3866.29,7732.58
1449,756,75,3,3548.94,10646.82
1450,756,37,2,1557.84,3115.68
1451,756,62,5,1393.18,6965.9
1452,757,79,1,1824.41,1824.41
1453,758,97,1,2637.53,2637.53
1454,758,4,5,3013.36,15066.8
1455,758,87,3,3661.55,10984.65
1456,758,19,1,2188.13,2188.13
1457,758,9,2,3025.52,6051.04
1458,759,46,5,3329.49,16647.45
1459,760,52,2,3886.91,7773.82
1460,760,51,3,4849.44,14548.32
1461,760,27,3,1038.39,3115.17
1462,760,30,4,279.93,1119.72
1463,761,21,1,3078.67,3078.67
1464,762,78,3,416.52,1249.56
1465,762,25,5,2307.55,11537.75
1466,763,42,1,2501.13,2501.13
1467,764,40,3,2228.75,6686.25
1468,765,98,4,2166.33,8665.32
1469,766,35,2,4829.88,9659.76
1470,767,48,4,2624.34,10497.36
1471,768,86,3,1659.66,4978.98
1472,769,40,2,2228.75,4457.5
1473,769,58,4,1020.12,4080.48
1474,770,8,1,4337.57,4337.57
1475,770,27,4,1038.39,4153.56
1476,771,67,1,747.57,747.57
1477,772,38,3,533.48,1600.44
1478,773,20,5,1491.58,7457.9
1479,774,54,3,4479.4,13438.2
1480,775,28,1,2595.46,2595.46
1481,775,72,1,1033.64,1033.64
1482,775,41,5,654.09,3270.45
1483,775,46,2,3329.49,6658.98
1484,776,61,5,1973.95,9869.75
1485,777,60,2,1660.39,3320.78
1486,778,71,2,3872.61,7745.22
1487,778,44,3,4551.14,13653.42
1488,779,41,3,654.09,1962.27
1489,779,19,3,2188.13,6564.39
1490,780,88,3,3205.91,9617.73
1491,780,30,4,279.93,1119.72
1492,780,59,3,273.88,821.64
1493,780,76,3,3658.59,10975.77
1494,781,17,1,1556.0,1556.0
1495,781,98,1,2166.33,2166.33
1496,781,13,2,4170.59,8341.18
1497,782,57,2,488.04,976.08
1498,782,16,3,957.85,2873.55
1499,782,71,2,3872.61,7745.22
1500,783,24,4,1863.49,7453.96
1501,784,15,1,950.03,950.03
1502,784,27,5,1038.39,5191.95
1503,784,78,4,416.52,1666.08
1504,785,13,3,4170.59,12511.77
1505,785,17,2,1556.0,3112.0
1506,785,42,1,2501.13,2501.13
1507,785,91,3,641.99,1925.97
1508,785,20,2,1491.58,2983.16
1509,786,26,4,3936.62,15746.48
1510,787,9,4,3025.52,12102.08
1511,788,70,4,4935.09,19740.36
1512,789,95,3,3866.29,11598.87
1513,789,76,2,3658.59,7317.18
1514,790,35,2,4829.88,9659.76
1515,790,96,4,2494.29,9977.16
1516,790,3,4,3673.37,14693.48
1517,791,96,5,2494.29,12471.45
1518,791,50,5,965.03,4825.15
1519,792,28,5,2595.46,12977.3
1520,793,55,4,3009.6,12038.4
1521,793,24,1,1863.49,1863.49
1522,793,70,5,4935.09,24675.45
1523,794,63,5,4152.25,20761.25
1524,794,68,5,4020.88,20104.4
1525,795,14,2,1101.08,2202.16
1526,795,55,1,3009.6,3009.6
1527,795,35,2,4829.88,9659.76
1528,796,49,2,2756.22,5512.44
1529,797,56,1,4613.28,4613.28
1530,797,13,3,4170.59,12511.77
1531,797,38,5,533.48,2667.4
1532,797,10,4,3554.96,14219.84
1533,797,98,2,2166.33,4332.66
1534,798,69,1,419.03,419.03
1535,798,62,3,1393.18,4179.54
1536,798,22,3,740.49,2221.47
1537,798,37,2,1557.84,3115.68
1538,799,50,2,965.03,1930.06
1539,800,55,5,3009.6,15048.0
1540,800,95,4,3866.29,15465.16
1541,800,34,2,4746.98,9493.96
1542,801,91,2,641.99,1283.98
1543,802,46,2,3329.49,6658.98
1544,803,10,2,3554.96,7109.92
1545,804,69,1,419.03,419.03
1546,805,26,4,3936.62,15746.48
1547,805,37,3,1557.84,4673.52
1548,806,25,1,2307.55,2307.55
1549,807,7,1,337.51,337.51
